Timestamp,Symbol,Open,High,Low,Close,Volume
2025-03-28 07:19:00-07:00,AAPL,220.6699981689453,220.72000122070312,220.3800048828125,220.4600067138672,185666.0
2025-03-28 07:20:00-07:00,AAPL,220.4499969482422,220.5198974609375,220.17999267578125,220.25999450683594,202604.0
2025-03-28 07:21:00-07:00,AAPL,220.25,220.52960205078125,220.0800018310547,220.3699951171875,162278.0
2025-03-28 07:22:00-07:00,AAPL,220.38999938964844,220.74000549316406,220.38999938964844,220.63600158691406,149019.0
2025-03-28 07:23:00-07:00,AAPL,220.63499450683594,220.67999267578125,220.47000122070312,220.51499938964844,88475.0
2025-03-28 07:24:00-07:00,AAPL,220.52999877929688,220.6199951171875,220.47500610351562,220.57000732421875,63137.0
2025-03-28 07:25:00-07:00,AAPL,220.60000610351562,220.6199951171875,220.08999633789062,220.13499450683594,123754.0
2025-03-28 07:26:00-07:00,AAPL,220.16000366210938,220.1699981689453,219.83999633789062,219.9199981689453,297619.0
2025-03-28 07:27:00-07:00,AAPL,219.92999267578125,220.1199951171875,219.8800048828125,220.03500366210938,124343.0
2025-03-28 07:28:00-07:00,AAPL,220.03500366210938,220.03500366210938,219.69500732421875,219.75999450683594,117441.0
2025-03-28 07:29:00-07:00,AAPL,219.77999877929688,219.91000366210938,219.72000122070312,219.91000366210938,86491.0
2025-03-28 07:30:00-07:00,AAPL,219.88999938964844,220.2100067138672,219.88999938964844,220.11000061035156,140407.0
2025-03-28 07:31:00-07:00,AAPL,220.09500122070312,220.14999389648438,219.7899932861328,219.8800048828125,146822.0
2025-03-28 07:32:00-07:00,AAPL,219.9199981689453,219.97999572753906,219.6999969482422,219.77000427246094,108862.0
2025-03-28 07:33:00-07:00,AAPL,219.77999877929688,220.0771942138672,219.72999572753906,219.99099731445312,139362.0
2025-03-28 07:34:00-07:00,AAPL,219.99000549316406,220.03550720214844,219.88499450683594,219.99000549316406,133161.0
2025-03-28 07:35:00-07:00,AAPL,219.99000549316406,220.0399932861328,219.80999755859375,219.97000122070312,76945.0
2025-03-28 07:36:00-07:00,AAPL,220.0,220.07000732421875,219.84500122070312,219.85000610351562,60500.0
2025-03-28 07:37:00-07:00,AAPL,219.8699951171875,219.97999572753906,219.7904052734375,219.80999755859375,56590.0
2025-03-28 07:38:00-07:00,AAPL,219.80880737304688,219.94000244140625,219.72999572753906,219.94000244140625,111569.0
2025-03-28 07:39:00-07:00,AAPL,219.9199981689453,219.9600067138672,219.85000610351562,219.89999389648438,84219.0
2025-03-28 07:40:00-07:00,AAPL,219.91000366210938,220.08999633789062,219.8800048828125,219.88510131835938,88491.0
2025-03-28 07:41:00-07:00,AAPL,219.89500427246094,219.92999267578125,219.6300048828125,219.9114990234375,119860.0
2025-03-28 07:42:00-07:00,AAPL,219.92599487304688,220.27999877929688,219.8800048828125,220.23500061035156,73927.0
2025-03-28 07:43:00-07:00,AAPL,220.22000122070312,220.49769592285156,220.19000244140625,220.47999572753906,128414.0
2025-03-28 07:44:00-07:00,AAPL,220.47000122070312,220.48370361328125,220.3300018310547,220.4600067138672,81484.0
2025-03-28 07:45:00-07:00,AAPL,220.4600067138672,220.52999877929688,220.3000030517578,220.5050048828125,72234.0
2025-03-28 07:46:00-07:00,AAPL,220.5050048828125,220.50750732421875,220.18099975585938,220.18099975585938,239270.0
2025-03-28 07:47:00-07:00,AAPL,220.13999938964844,220.2530975341797,220.09500122070312,220.25,42895.0
2025-03-28 07:48:00-07:00,AAPL,220.25,220.27000427246094,220.1280975341797,220.2050018310547,36982.0
2025-03-28 07:49:00-07:00,AAPL,220.1999969482422,220.3800048828125,220.14999389648438,220.3800048828125,40136.0
2025-03-28 07:50:00-07:00,AAPL,220.38499450683594,220.43409729003906,220.2998046875,220.3300018310547,50028.0
2025-03-28 07:51:00-07:00,AAPL,220.31500244140625,220.62489318847656,220.25999450683594,220.47000122070312,72993.0
2025-03-28 07:52:00-07:00,AAPL,220.5,220.52000427246094,220.30999755859375,220.31199645996094,48216.0
2025-03-28 07:53:00-07:00,AAPL,220.33999633789062,220.4600067138672,220.33999633789062,220.3699951171875,37200.0
2025-03-28 07:54:00-07:00,AAPL,220.35499572753906,220.61669921875,220.34500122070312,220.61669921875,45797.0
2025-03-28 07:55:00-07:00,AAPL,220.59500122070312,220.59500122070312,220.3300018310547,220.33250427246094,38767.0
2025-03-28 07:56:00-07:00,AAPL,220.3300018310547,220.4199981689453,220.13999938964844,220.33999633789062,66458.0
2025-03-28 07:57:00-07:00,AAPL,220.33230590820312,220.4199981689453,220.30999755859375,220.39999389648438,48659.0
2025-03-28 07:58:00-07:00,AAPL,220.42999267578125,220.5009002685547,220.33700561523438,220.4199981689453,54176.0
2025-03-28 07:59:00-07:00,AAPL,220.41000366210938,220.64999389648438,220.41000366210938,220.60000610351562,111912.0
2025-03-28 08:00:00-07:00,AAPL,220.59500122070312,220.60000610351562,220.22999572753906,220.22999572753906,95116.0
2025-03-28 08:01:00-07:00,AAPL,220.22000122070312,220.22500610351562,219.91749572753906,220.10000610351562,100621.0
2025-03-28 08:02:00-07:00,AAPL,220.10000610351562,220.16990661621094,220.00999450683594,220.02960205078125,34841.0
2025-03-28 08:03:00-07:00,AAPL,220.010498046875,220.0299072265625,219.83399963378906,220.0,86507.0
2025-03-28 08:04:00-07:00,AAPL,219.98500061035156,220.05999755859375,219.88999938964844,219.9499969482422,82862.0
2025-03-28 08:05:00-07:00,AAPL,219.9199981689453,219.9600067138672,219.72000122070312,219.89999389648438,124119.0
2025-03-28 08:06:00-07:00,AAPL,219.89999389648438,219.94500732421875,219.70010375976562,219.89500427246094,89060.0
2025-03-28 08:07:00-07:00,AAPL,219.89999389648438,220.0247039794922,219.78500366210938,219.8300018310547,63001.0
2025-03-28 08:08:00-07:00,AAPL,219.8300018310547,219.89500427246094,219.75,219.83999633789062,39730.0
2025-03-28 08:09:00-07:00,AAPL,219.85000610351562,219.89999389648438,219.8000030517578,219.89430236816406,59810.0
2025-03-28 08:10:00-07:00,AAPL,219.89999389648438,220.5800018310547,219.86000061035156,220.46839904785156,176585.0
2025-03-28 08:11:00-07:00,AAPL,220.47999572753906,220.50999450683594,220.10000610351562,220.13999938964844,60488.0
2025-03-28 08:12:00-07:00,AAPL,220.14500427246094,220.2899932861328,220.0850067138672,220.2050018310547,83680.0
2025-03-28 08:13:00-07:00,AAPL,220.2050018310547,220.2100067138672,220.01800537109375,220.14500427246094,59909.0
2025-03-28 08:14:00-07:00,AAPL,220.1300048828125,220.25,219.98500061035156,220.0,54659.0
2025-03-28 08:15:00-07:00,AAPL,219.97999572753906,220.02000427246094,219.8300018310547,219.8300018310547,60380.0
2025-03-28 08:16:00-07:00,AAPL,219.82000732421875,220.0,219.80999755859375,220.0,51577.0
2025-03-28 08:17:00-07:00,AAPL,219.97000122070312,220.11000061035156,219.9499969482422,220.0937042236328,52486.0
2025-03-28 08:18:00-07:00,AAPL,220.0800018310547,220.1699981689453,219.82119750976562,219.85000610351562,69792.0
2025-03-28 08:19:00-07:00,AAPL,219.85000610351562,219.86000061035156,219.7100067138672,219.7899932861328,89204.0
2025-03-28 08:20:00-07:00,AAPL,219.80999755859375,219.85499572753906,219.66000366210938,219.6699981689453,65628.0
2025-03-28 08:21:00-07:00,AAPL,219.67030334472656,219.77000427246094,219.52000427246094,219.52000427246094,92966.0
2025-03-28 08:22:00-07:00,AAPL,219.52999877929688,219.5800018310547,219.4499969482422,219.49000549316406,83417.0
2025-03-28 08:23:00-07:00,AAPL,219.47999572753906,219.5399932861328,219.39120483398438,219.41000366210938,67760.0
2025-03-28 08:24:00-07:00,AAPL,219.4199981689453,219.44500732421875,219.1699981689453,219.28500366210938,157115.0
2025-03-28 08:25:00-07:00,AAPL,219.2899932861328,219.61000061035156,219.2899932861328,219.5449981689453,72167.0
2025-03-28 08:26:00-07:00,AAPL,219.5500030517578,219.91000366210938,219.5500030517578,219.80999755859375,57858.0
2025-03-28 08:27:00-07:00,AAPL,219.8188018798828,220.00999450683594,219.8188018798828,219.8699951171875,47204.0
2025-03-28 08:28:00-07:00,AAPL,219.8267059326172,219.8990020751953,219.8000030517578,219.86000061035156,30095.0
2025-03-28 08:29:00-07:00,AAPL,219.8699951171875,220.0,219.8699951171875,219.97999572753906,54040.0
2025-03-28 08:30:00-07:00,AAPL,219.89109802246094,219.9550018310547,219.8300018310547,219.88499450683594,52358.0
2025-03-28 08:31:00-07:00,AAPL,219.8612060546875,220.0399932861328,219.8612060546875,220.0,81313.0
2025-03-28 08:32:00-07:00,AAPL,220.00999450683594,220.08999633789062,219.9600067138672,220.00869750976562,74727.0
2025-03-28 08:33:00-07:00,AAPL,220.00010681152344,220.17999267578125,219.8800048828125,220.1199951171875,47736.0
2025-03-28 08:34:00-07:00,AAPL,220.14999389648438,220.1905975341797,220.0500030517578,220.13499450683594,48165.0
2025-03-28 08:35:00-07:00,AAPL,220.13999938964844,220.1750030517578,220.05999755859375,220.16000366210938,56282.0
2025-03-28 08:36:00-07:00,AAPL,220.1580047607422,220.22000122070312,220.1199951171875,220.13499450683594,40095.0
2025-03-28 08:37:00-07:00,AAPL,220.1367950439453,220.1367950439453,220.00999450683594,220.00999450683594,57419.0
2025-03-28 08:38:00-07:00,AAPL,220.00999450683594,220.01499938964844,219.88499450683594,219.9499969482422,51131.0
2025-03-28 08:39:00-07:00,AAPL,219.91290283203125,219.91990661621094,219.86749267578125,219.8800048828125,47145.0
2025-03-28 08:40:00-07:00,AAPL,219.8699951171875,219.94000244140625,219.6699981689453,219.67999267578125,53713.0
2025-03-28 08:41:00-07:00,AAPL,219.6750030517578,219.7198944091797,219.55999755859375,219.57000732421875,65338.0
2025-03-28 08:42:00-07:00,AAPL,219.57899475097656,219.57899475097656,219.39999389648438,219.4199981689453,66975.0
2025-03-28 08:43:00-07:00,AAPL,219.41000366210938,219.4600067138672,219.30999755859375,219.43499755859375,76184.0
2025-03-28 08:44:00-07:00,AAPL,219.44000244140625,219.57000732421875,219.4300994873047,219.57000732421875,51061.0
2025-03-28 08:45:00-07:00,AAPL,219.55999755859375,219.66000366210938,219.4600067138672,219.5583038330078,41673.0
2025-03-28 08:46:00-07:00,AAPL,219.5850067138672,219.6199951171875,219.4884033203125,219.49000549316406,33232.0
2025-03-28 08:47:00-07:00,AAPL,219.47999572753906,219.5500030517578,219.44000244140625,219.44500732421875,40469.0
2025-03-28 08:48:00-07:00,AAPL,219.43499755859375,219.6300048828125,219.42999267578125,219.6300048828125,49635.0
2025-03-28 08:49:00-07:00,AAPL,219.64999389648438,219.75999450683594,219.57000732421875,219.7100067138672,43497.0
2025-03-28 08:50:00-07:00,AAPL,219.6999969482422,219.6999969482422,219.55999755859375,219.6103057861328,30158.0
2025-03-28 08:51:00-07:00,AAPL,219.61500549316406,219.6300048828125,219.4550018310547,219.46060180664062,35215.0
2025-03-28 08:52:00-07:00,AAPL,219.4600067138672,219.5,219.36000061035156,219.3699951171875,68649.0
2025-03-28 08:53:00-07:00,AAPL,219.35000610351562,219.39149475097656,219.2899932861328,219.3300018310547,46406.0
2025-03-28 08:54:00-07:00,AAPL,219.32000732421875,219.38999938964844,219.28799438476562,219.35240173339844,62729.0
2025-03-28 08:55:00-07:00,AAPL,219.35000610351562,219.42999267578125,219.3303985595703,219.42999267578125,34846.0
2025-03-28 08:56:00-07:00,AAPL,219.39999389648438,219.52000427246094,219.39999389648438,219.4199981689453,34191.0
2025-03-28 08:57:00-07:00,AAPL,219.39999389648438,219.44000244140625,219.3000030517578,219.36000061035156,33343.0
2025-03-28 08:58:00-07:00,AAPL,219.35000610351562,219.60000610351562,219.34500122070312,219.5928955078125,40427.0
2025-03-28 08:59:00-07:00,AAPL,219.61000061035156,219.64999389648438,219.5050048828125,219.52999877929688,49069.0
2025-03-28 09:00:00-07:00,AAPL,219.5,219.8000030517578,219.5,219.75,56830.0
2025-03-28 09:01:00-07:00,AAPL,219.75,219.75,219.60000610351562,219.7050018310547,38810.0
2025-03-28 09:02:00-07:00,AAPL,219.6999969482422,219.77000427246094,219.66000366210938,219.70899963378906,29711.0
2025-03-28 09:03:00-07:00,AAPL,219.70700073242188,219.77000427246094,219.64999389648438,219.64999389648438,36757.0
2025-03-28 09:04:00-07:00,AAPL,219.64559936523438,219.78500366210938,219.6199951171875,219.77999877929688,30952.0
2025-03-28 09:05:00-07:00,AAPL,219.77999877929688,219.77999877929688,219.70370483398438,219.72500610351562,33131.0
2025-03-28 09:06:00-07:00,AAPL,219.74000549316406,219.8300018310547,219.69020080566406,219.76499938964844,37268.0
2025-03-28 09:07:00-07:00,AAPL,219.77999877929688,219.77999877929688,219.66000366210938,219.74000549316406,37497.0
2025-03-28 09:08:00-07:00,AAPL,219.6999969482422,219.72999572753906,219.4600067138672,219.47500610351562,114142.0
2025-03-28 09:09:00-07:00,AAPL,219.49000549316406,219.5,219.3699951171875,219.39999389648438,38910.0
2025-03-28 09:10:00-07:00,AAPL,219.3699951171875,219.42999267578125,219.3000030517578,219.3699951171875,43046.0
2025-03-28 09:11:00-07:00,AAPL,219.38999938964844,219.62969970703125,219.38999938964844,219.6199951171875,49151.0
2025-03-28 09:12:00-07:00,AAPL,219.61090087890625,219.67999267578125,219.4199981689453,219.4199981689453,30958.0
2025-03-28 09:13:00-07:00,AAPL,219.44000244140625,219.4600067138672,219.34010314941406,219.3699951171875,34619.0
2025-03-28 09:14:00-07:00,AAPL,219.35000610351562,219.39500427246094,219.1999969482422,219.27999877929688,61498.0
2025-03-28 09:15:00-07:00,AAPL,219.25999450683594,219.27999877929688,219.01280212402344,219.027099609375,52132.0
2025-03-28 09:16:00-07:00,AAPL,219.02000427246094,219.0399932861328,218.7100067138672,218.77000427246094,116587.0
2025-03-28 09:17:00-07:00,AAPL,218.74000549316406,218.8300018310547,218.64999389648438,218.75999450683594,91333.0
2025-03-28 09:18:00-07:00,AAPL,218.7899932861328,218.82000732421875,218.6999969482422,218.74000549316406,56035.0
2025-03-28 09:19:00-07:00,AAPL,218.75,218.82000732421875,218.6699981689453,218.74000549316406,69151.0
2025-03-28 09:20:00-07:00,AAPL,218.72000122070312,218.78759765625,218.64999389648438,218.78759765625,50367.0
2025-03-28 09:21:00-07:00,AAPL,218.80999755859375,218.83999633789062,218.63999938964844,218.64500427246094,41001.0
2025-03-28 09:22:00-07:00,AAPL,218.66000366210938,218.73989868164062,218.50999450683594,218.5500030517578,53670.0
2025-03-28 09:23:00-07:00,AAPL,218.5500030517578,218.5500030517578,218.35000610351562,218.49000549316406,69392.0
2025-03-28 09:24:40-07:00,AAPL,218.5800018310547,218.5800018310547,218.5800018310547,218.5800018310547,0.0
2025-03-28 01:00:00-07:00,MSFT,389.01,389.01,389.01,389.01,0.0
2025-03-28 01:01:00-07:00,MSFT,389.24,389.24,388.54,388.54,0.0
2025-03-28 01:02:00-07:00,MSFT,388.55,388.7,388.55,388.61,0.0
2025-03-28 01:03:00-07:00,MSFT,388.8,388.8,388.75,388.75,0.0
2025-03-28 01:04:00-07:00,MSFT,388.83,389.01,388.82,388.83,0.0
2025-03-28 01:05:00-07:00,MSFT,388.96,389.0,388.96,389.0,0.0
2025-03-28 01:06:00-07:00,MSFT,388.69,388.93,388.66,388.88,0.0
2025-03-28 01:07:00-07:00,MSFT,388.62,388.62,388.62,388.62,0.0
2025-03-28 01:10:00-07:00,MSFT,388.68,388.68,388.56,388.56,0.0
2025-03-28 01:11:00-07:00,MSFT,388.56,388.56,388.56,388.56,0.0
2025-03-28 01:12:00-07:00,MSFT,388.59,388.59,388.56,388.56,0.0
2025-03-28 01:13:00-07:00,MSFT,388.53,388.53,388.53,388.53,0.0
2025-03-28 01:14:00-07:00,MSFT,388.5,388.5,388.5,388.5,0.0
2025-03-28 01:16:00-07:00,MSFT,388.53,388.62,388.5,388.52,0.0
2025-03-28 01:17:00-07:00,MSFT,388.52,388.52,388.5,388.5,0.0
2025-03-28 01:18:00-07:00,MSFT,388.51,388.52,388.48,388.49,0.0
2025-03-28 01:19:00-07:00,MSFT,388.49,388.56,388.49,388.56,0.0
2025-03-28 01:20:00-07:00,MSFT,388.49,388.53,388.49,388.53,0.0
2025-03-28 01:23:00-07:00,MSFT,388.49,388.49,388.49,388.49,0.0
2025-03-28 01:24:00-07:00,MSFT,388.5,388.5,388.5,388.5,0.0
2025-03-28 01:25:00-07:00,MSFT,388.49,388.63,388.49,388.63,0.0
2025-03-28 01:26:00-07:00,MSFT,388.46,388.46,388.4,388.4,0.0
2025-03-28 01:27:00-07:00,MSFT,388.53,388.53,388.53,388.53,0.0
2025-03-28 01:28:00-07:00,MSFT,388.49,388.49,388.33,388.34,0.0
2025-03-28 01:29:00-07:00,MSFT,388.4,388.52,388.4,388.52,0.0
2025-03-28 01:31:00-07:00,MSFT,388.46,388.48,388.46,388.48,0.0
2025-03-28 01:32:00-07:00,MSFT,388.35,388.35,388.35,388.35,0.0
2025-03-28 01:34:00-07:00,MSFT,388.35,388.35,388.35,388.35,0.0
2025-03-28 01:35:00-07:00,MSFT,388.48,388.48,388.48,388.48,0.0
2025-03-28 01:36:00-07:00,MSFT,388.7,388.7,388.7,388.7,0.0
2025-03-28 01:44:00-07:00,MSFT,388.81,388.81,388.81,388.81,0.0
2025-03-28 01:46:00-07:00,MSFT,388.83,388.83,388.83,388.83,0.0
2025-03-28 01:49:00-07:00,MSFT,388.87,389.07,388.87,389.07,0.0
2025-03-28 01:52:00-07:00,MSFT,388.95,388.95,388.95,388.95,0.0
2025-03-28 01:53:00-07:00,MSFT,388.85,388.85,388.85,388.85,0.0
2025-03-28 01:55:00-07:00,MSFT,388.92,388.92,388.79,388.79,0.0
2025-03-28 01:56:00-07:00,MSFT,388.92,388.92,388.92,388.92,0.0
2025-03-28 01:57:00-07:00,MSFT,388.89,388.89,388.87,388.87,0.0
2025-03-28 01:58:00-07:00,MSFT,388.78,388.78,388.6,388.6,0.0
2025-03-28 02:01:00-07:00,MSFT,388.6,388.6,388.6,388.6,0.0
2025-03-28 02:04:00-07:00,MSFT,388.65,388.65,388.65,388.65,0.0
2025-03-28 02:06:00-07:00,MSFT,388.67,388.67,388.52,388.52,0.0
2025-03-28 02:09:00-07:00,MSFT,388.57,388.57,388.52,388.52,0.0
2025-03-28 02:10:00-07:00,MSFT,388.73,388.73,388.73,388.73,0.0
2025-03-28 02:12:00-07:00,MSFT,388.57,388.75,388.57,388.75,0.0
2025-03-28 02:18:00-07:00,MSFT,388.75,388.75,388.75,388.75,0.0
2025-03-28 02:19:00-07:00,MSFT,388.74,388.75,388.74,388.75,0.0
2025-03-28 02:20:00-07:00,MSFT,388.73,388.75,388.73,388.75,0.0
2025-03-28 02:30:00-07:00,MSFT,388.75,388.75,388.75,388.75,0.0
2025-03-28 02:31:00-07:00,MSFT,388.9,388.9,388.9,388.9,0.0
2025-03-28 02:33:00-07:00,MSFT,388.84,388.84,388.84,388.84,0.0
2025-03-28 02:36:00-07:00,MSFT,388.99,388.99,388.99,388.99,0.0
2025-03-28 02:37:00-07:00,MSFT,388.86,388.97,388.86,388.97,0.0
2025-03-28 02:39:00-07:00,MSFT,388.8,388.8,388.8,388.8,0.0
2025-03-28 02:47:00-07:00,MSFT,388.57,388.57,388.57,388.57,0.0
2025-03-28 02:50:00-07:00,MSFT,388.51,388.51,388.5,388.5,0.0
2025-03-28 02:51:00-07:00,MSFT,388.47,388.47,388.47,388.47,0.0
2025-03-28 02:52:00-07:00,MSFT,388.49,388.56,388.41,388.41,0.0
2025-03-28 03:00:00-07:00,MSFT,388.49,388.49,388.49,388.49,0.0
2025-03-28 03:02:00-07:00,MSFT,388.49,388.5,388.49,388.5,0.0
2025-03-28 03:04:00-07:00,MSFT,388.42,388.53,388.42,388.53,0.0
2025-03-28 03:07:00-07:00,MSFT,388.53,388.53,388.53,388.53,0.0
2025-03-28 03:11:00-07:00,MSFT,388.8,388.8,388.8,388.8,0.0
2025-03-28 03:12:00-07:00,MSFT,388.97,388.97,388.96,388.96,0.0
2025-03-28 03:13:00-07:00,MSFT,388.96,388.96,388.96,388.96,0.0
2025-03-28 03:22:00-07:00,MSFT,388.83,388.83,388.83,388.83,0.0
2025-03-28 03:29:00-07:00,MSFT,389.33,389.33,389.33,389.33,0.0
2025-03-28 03:31:00-07:00,MSFT,389.35,389.35,389.35,389.35,0.0
2025-03-28 03:35:00-07:00,MSFT,389.32,389.32,389.32,389.32,0.0
2025-03-28 03:37:00-07:00,MSFT,389.28,389.3,389.28,389.3,0.0
2025-03-28 03:46:00-07:00,MSFT,389.16,389.16,389.14,389.14,0.0
2025-03-28 03:47:00-07:00,MSFT,389.38,389.61,389.32,389.32,0.0
2025-03-28 03:53:00-07:00,MSFT,389.11,389.11,389.11,389.11,0.0
2025-03-28 03:54:00-07:00,MSFT,389.06,389.06,389.06,389.06,0.0
2025-03-28 03:57:00-07:00,MSFT,389.03,389.03,389.03,389.03,0.0
2025-03-28 03:58:00-07:00,MSFT,389.19,389.19,389.19,389.19,0.0
2025-03-28 03:59:00-07:00,MSFT,389.15,389.15,389.04,389.04,0.0
2025-03-28 04:00:00-07:00,MSFT,389.18,389.2,389.09,389.2,0.0
2025-03-28 04:02:00-07:00,MSFT,389.18,389.18,389.18,389.18,0.0
2025-03-28 04:05:00-07:00,MSFT,388.9,388.9,388.9,388.9,0.0
2025-03-28 04:06:00-07:00,MSFT,388.9,388.9,388.9,388.9,0.0
2025-03-28 04:07:00-07:00,MSFT,388.9,388.9,388.9,388.9,0.0
2025-03-28 04:08:00-07:00,MSFT,388.89,388.89,388.89,388.89,0.0
2025-03-28 04:11:00-07:00,MSFT,388.89,388.89,388.89,388.89,0.0
2025-03-28 04:14:00-07:00,MSFT,388.79,388.79,388.77,388.77,0.0
2025-03-28 04:23:00-07:00,MSFT,389.07,389.13,389.07,389.13,0.0
2025-03-28 04:27:00-07:00,MSFT,389.0,389.0,388.9,388.9,0.0
2025-03-28 04:29:00-07:00,MSFT,388.73,388.73,388.73,388.73,0.0
2025-03-28 04:30:00-07:00,MSFT,388.73,388.73,388.73,388.73,0.0
2025-03-28 04:32:00-07:00,MSFT,388.6,388.6,388.53,388.53,0.0
2025-03-28 04:34:00-07:00,MSFT,388.62,388.62,388.57,388.57,0.0
2025-03-28 04:35:00-07:00,MSFT,388.54,388.54,388.53,388.53,0.0
2025-03-28 04:36:00-07:00,MSFT,388.53,388.55,388.53,388.53,0.0
2025-03-28 04:38:00-07:00,MSFT,388.7,388.7,388.7,388.7,0.0
2025-03-28 04:47:00-07:00,MSFT,388.77,388.77,388.77,388.77,0.0
2025-03-28 04:49:00-07:00,MSFT,388.75,388.75,388.75,388.75,0.0
2025-03-28 04:50:00-07:00,MSFT,388.8,388.8,388.8,388.8,0.0
2025-03-28 04:52:00-07:00,MSFT,388.7,388.7,388.67,388.67,0.0
2025-03-28 04:53:00-07:00,MSFT,388.66,388.66,388.66,388.66,0.0
2025-03-28 04:54:00-07:00,MSFT,388.66,388.66,388.66,388.66,0.0
2025-03-28 04:57:00-07:00,MSFT,388.77,388.77,388.77,388.77,0.0
2025-03-28 04:58:00-07:00,MSFT,388.74,388.74,388.74,388.74,0.0
2025-03-28 04:59:00-07:00,MSFT,388.55,388.55,388.55,388.55,0.0
2025-03-28 05:00:00-07:00,MSFT,389.0,390.106,388.054,388.7202,0.0
2025-03-28 05:01:00-07:00,MSFT,388.81,390.25,388.51,388.6065,0.0
2025-03-28 05:02:00-07:00,MSFT,388.73,388.766,388.6,388.6,0.0
2025-03-28 05:03:00-07:00,MSFT,388.73,388.8542,388.5,388.75,0.0
2025-03-28 05:04:00-07:00,MSFT,388.77,388.79,388.63,388.79,0.0
2025-03-28 05:05:00-07:00,MSFT,388.68,388.79,388.509,388.68,0.0
2025-03-28 05:06:00-07:00,MSFT,388.5,388.79,388.5,388.735,0.0
2025-03-28 05:07:00-07:00,MSFT,388.75,388.75,388.53,388.75,0.0
2025-03-28 05:08:00-07:00,MSFT,388.63,388.79,388.63,388.655,0.0
2025-03-28 05:09:00-07:00,MSFT,388.66,388.746,388.54,388.73,0.0
2025-03-28 05:10:00-07:00,MSFT,388.78,388.78,388.64,388.64,0.0
2025-03-28 05:11:00-07:00,MSFT,388.56,388.7642,388.56,388.66,0.0
2025-03-28 05:12:00-07:00,MSFT,388.63,388.66,388.55,388.66,0.0
2025-03-28 05:13:00-07:00,MSFT,388.539,388.6391,388.539,388.6391,0.0
2025-03-28 05:14:00-07:00,MSFT,388.5019,388.64,388.5,388.626,0.0
2025-03-28 05:15:00-07:00,MSFT,388.785,389.0688,388.5,388.785,0.0
2025-03-28 05:16:00-07:00,MSFT,388.52,388.785,388.5,388.7,0.0
2025-03-28 05:17:00-07:00,MSFT,388.7,388.7,388.66,388.67,0.0
2025-03-28 05:18:00-07:00,MSFT,388.615,388.615,388.5,388.595,0.0
2025-03-28 05:19:00-07:00,MSFT,388.65,388.6888,388.38,388.38,0.0
2025-03-28 05:20:00-07:00,MSFT,388.4245,388.61,388.4245,388.55,0.0
2025-03-28 05:21:00-07:00,MSFT,388.56,388.62,388.56,388.62,0.0
2025-03-28 05:22:00-07:00,MSFT,388.5001,388.6797,388.5,388.6,0.0
2025-03-28 05:23:00-07:00,MSFT,388.6,388.6025,388.59,388.6025,0.0
2025-03-28 05:24:00-07:00,MSFT,388.6,388.6,388.6,388.6,0.0
2025-03-28 05:25:00-07:00,MSFT,388.6,388.6588,388.5,388.6588,0.0
2025-03-28 05:26:00-07:00,MSFT,388.65,388.65,388.55,388.625,0.0
2025-03-28 05:27:00-07:00,MSFT,388.625,388.65,388.615,388.625,0.0
2025-03-28 05:28:00-07:00,MSFT,388.625,388.7,388.62,388.62,0.0
2025-03-28 05:29:00-07:00,MSFT,388.625,388.65,388.55,388.6,0.0
2025-03-28 05:30:00-07:00,MSFT,388.55,388.6997,387.75,388.0,0.0
2025-03-28 05:31:00-07:00,MSFT,387.99,387.99,387.75,387.76,0.0
2025-03-28 05:32:00-07:00,MSFT,387.785,388.0,387.77,387.86,0.0
2025-03-28 05:33:00-07:00,MSFT,387.89,388.0,387.88,387.9775,0.0
2025-03-28 05:34:00-07:00,MSFT,387.94,388.02,387.76,387.89,0.0
2025-03-28 05:35:00-07:00,MSFT,388.02,388.06,387.8,388.06,0.0
2025-03-28 05:36:00-07:00,MSFT,387.93,388.074,387.86,387.97,0.0
2025-03-28 05:37:00-07:00,MSFT,387.97,388.0,387.5,387.721,0.0
2025-03-28 05:38:00-07:00,MSFT,387.73,387.9099,387.73,387.8303,0.0
2025-03-28 05:39:00-07:00,MSFT,387.91,388.07,387.72,387.95,0.0
2025-03-28 05:40:00-07:00,MSFT,387.74,387.9,387.61,387.85,0.0
2025-03-28 05:41:00-07:00,MSFT,387.73,387.85,387.635,387.635,0.0
2025-03-28 05:42:00-07:00,MSFT,387.6,387.7731,387.49,387.49,0.0
2025-03-28 05:43:00-07:00,MSFT,387.49,387.5,387.08,387.36,0.0
2025-03-28 05:44:00-07:00,MSFT,387.3,387.45,387.3,387.44,0.0
2025-03-28 05:45:00-07:00,MSFT,387.3807,387.4997,387.3807,387.48,0.0
2025-03-28 05:46:00-07:00,MSFT,387.49,387.49,387.3808,387.48,0.0
2025-03-28 05:47:00-07:00,MSFT,387.45,387.5,387.39,387.39,0.0
2025-03-28 05:48:00-07:00,MSFT,387.38,387.61,387.33,387.61,0.0
2025-03-28 05:49:00-07:00,MSFT,387.52,387.81,387.33,387.555,0.0
2025-03-28 05:50:00-07:00,MSFT,387.67,387.7,387.4062,387.7,0.0
2025-03-28 05:51:00-07:00,MSFT,387.7,387.88,387.67,387.67,0.0
2025-03-28 05:52:00-07:00,MSFT,387.69,387.8788,387.5301,387.705,0.0
2025-03-28 05:53:00-07:00,MSFT,387.62,387.705,387.53,387.705,0.0
